route_id,service_id,trip_id,trip_headsign,direction_id
153,0000000052013091120140627,0001625282013091120140627,Favrio Civ. 65,1
520,0000000022013091120140627,0001625382013091120140627,Trento-Stazione Fs,1
580,0000000052013091120140627,0001625432013091120140627,Ponzolotti,0
108,0000000022013091120140627,0001625472013091120140627,Trento-Autostaz.,1
108,0000000022013091120140627,0001625482013091120140627,Feltre Deposito,0
157,0000000022013091120140627,0001625562013091120140627,Baitoni,0
157,0000000072013091120140627,0001625572013091120140627,Baitoni,0
157,0000000022013091120140627,0001625602013091120140627,Baitoni,0
157,0000000062013091120140627,0001625612013091120140627,Baitoni,0
157,0000000022013091120140627,0001625622013091120140627,Baitoni,0
157,0000000042013091120140627,0001625632013091120140627,Baitoni,0
157,0000000072013091120140627,0001625642013091120140627,Baitoni,0
157,0000000092013091120140627,0001625662013091120140627,Baitoni,0
171,0000000062013091120140627,0001625702013091120140627,Baitoni,0
157,0000000022013091120140627,0001625712013091120140627,Baitoni,0
157,0000000062013091120140627,0001625732013091120140627,Baitoni,0
157,0000000042013091120140627,0001625742013091120140627,Baitoni,0
171,0000000022013091120140627,0001625752013091120140627,Baitoni,0
171,0000000062013091120140627,0001625792013091120140627,Ponte Caffaro Bivio,0
171,0000000062013091120140627,0001625842013091120140627,Storo,0
157,0000000052013091120140627,0001625862013091120140627,Lodrone,1
157,0000000022013091120140627,0001625912013091120140627,Tione-Autostazione,1
157,0000000072013091120140627,0001625932013091120140627,Tione-Autostazione,1
157,0000000072013091120140627,0001625952013091120140627,Tione-Autostazione,1
157,0000000352013091120140627,0001625972013091120140627,Tione-Autostazione,1
157,0000000022013091120140627,0001625982013091120140627,Tione-Autostazione,1
171,0000000052013091120140627,0001626002013091120140627,Pieve di Bono-Loc. Creto,0
171,0000000052013091120140627,0001626012013091120140627,Pieve di Bono-Loc. Creto,0
157,0000000022013091120140627,0001626062013091120140627,Tione-Autostazione,1
184,0000000022013091120140627,0001626222013091120140627,Torcegno,0
184,0000000412013091120140627,0001626232013091120140627,Torcegno,0
184,0000000412013091120140627,0001626242013091120140627,Torcegno,0
184,0000000022013091120140627,0001626252013091120140627,Torcegno,0
184,0000000042013091120140627,0001626262013091120140627,Torcegno,0
184,0000000022013091120140627,0001626282013091120140627,Torcegno,0
184,0000000042013091120140627,0001626312013091120140627,Torcegno,0
184,0000000322013091120140627,0001626342013091120140627,Torcegno,0
184,0000000022013091120140627,0001626362013091120140627,Borgo V.-C.Intermodale,1
184,0000000052013091120140627,0001626372013091120140627,Borgo V.-C.Intermodale,1
184,0000000412013091120140627,0001626382013091120140627,Borgo V.-C.Intermodale,1
184,0000000412013091120140627,0001626392013091120140627,Borgo V.-C.Intermodale,1
184,0000000042013091120140627,0001626402013091120140627,Borgo V.-C.Intermodale,1
184,0000000022013091120140627,0001626412013091120140627,Borgo V.-C.Intermodale,1
184,0000000022013091120140627,0001626422013091120140627,Borgo V.-C.Intermodale,1
184,0000000322013091120140627,0001626442013091120140627,Borgo V.-C.Intermodale,1
184,0000000022013091120140627,0001626452013091120140627,Borgo V.-C.Intermodale,1
184,0000000022013091120140627,0001626462013091120140627,Borgo V.-C.Intermodale,1
98,0000000052013091120140627,0001626502013091120140627,Tezze,0
98,0000000022013091120140627,0001626512013091120140627,Martincelli,0
98,0000000052013091120140627,0001626522013091120140627,Primolano-Alb.Giardino,0
98,0000000022013091120140627,0001626552013091120140627,Primolano-Alb.Giardino,0
98,0000000042013091120140627,0001626562013091120140627,Martincelli,0
98,0000000022013091120140627,0001626622013091120140627,Borgo V.-C.Intermodale,1
98,0000000042013091120140627,0001626632013091120140627,Borgo V.-C.Intermodale,1
98,0000000022013091120140627,0001626642013091120140627,Borgo V.-C.Intermodale,1
98,0000000052013091120140627,0001626652013091120140627,Borgo V.-C.Intermodale,1
98,0000000062013091120140627,0001626662013091120140627,Borgo V.-C.Intermodale,1
98,0000000022013091120140627,0001626672013091120140627,Borgo V.-C.Intermodale,1
562,0000000052013091120140627,0001626692013091120140627,Canale-Via Delle Stonfe,0
181,0000000022013091120140627,0001627172013091120140627,Trento-Autostaz.,1
181,0000000042013091120140627,0001627182013091120140627,Trento-Autostaz.,1
181,0000000042013091120140627,0001627212013091120140627,Trento-Autostaz.,1
181,0000000062013091120140627,0001627342013091120140627,Trento-Autostaz.,1
181,0000000042013091120140627,0001627352013091120140627,Trento-Autostaz.,1
181,0000000052013091120140627,0001627362013091120140627,Trento-Autostaz.,1
110,0000000022013091120140627,0001627482013091120140627,Trento-Autostaz.,1
110,0000000042013091120140627,0001627492013091120140627,Trento-Autostaz.,1
198,0000000022013091120140627,0001627512013091120140627,Rovereto-Staz.F.S.,1
78,0000000052013091120140627,0001627662013091120140627,Vezzano,1
196,0000000052013091120140627,0001627722013091120140627,Rovereto-Staz.F.S.,1
196,0000000062013091120140627,0001627742013091120140627,Rovereto-Staz.F.S.,1
324,0000000052013091120140627,0001628022013091120140627,Malè-Ex Stazione Ftm,1
520,0000000042013091120140627,0001628332013091120140627,Borgo V.-C.Intermodale,0
520,0000000022013091120140627,0001628342013091120140627,Trento-Autostaz.,1
63,0000000052013091120140627,0001628432013091120140627,Montesover,1
520,0000000052013091120140627,0001628622013091120140627,Borgo Vals.-Valli,0
520,0000000072013091120140627,0001628642013091120140627,Borgo Vals.-Valli,0
520,0000000092013091120140627,0001628652013091120140627,Borgo Vals.-Valli,0
520,0000000012013091120140627,0001628672013091120140627,Borgo Vals.-Valli,0
520,0000000092013091120140627,0001628682013091120140627,Borgo Vals.-Valli,0
520,0000000022013091120140627,0001628692013091120140627,Borgo Vals.-Valli,0
520,0000000072013091120140627,0001628712013091120140627,Borgo Vals.-Valli,0
520,0000000022013091120140627,0001628722013091120140627,Borgo Vals.-Valli,0
520,0000000022013091120140627,0001628732013091120140627,Borgo Vals.-Valli,0
520,0000000022013091120140627,0001628742013091120140627,Borgo Vals.-Valli,0
520,0000000012013091120140627,0001628752013091120140627,Borgo Vals.-Valli,0
520,0000000042013091120140627,0001628762013091120140627,Borgo V.-C.Intermodale,0
520,0000000042013091120140627,0001628772013091120140627,Borgo Vals.-Valli,0
520,0000000042013091120140627,0001628782013091120140627,Borgo V.-C.Intermodale,0
520,0000000022013091120140627,0001628802013091120140627,Borgo V.-C.Intermodale,0
520,0000000022013091120140627,0001628812013091120140627,Borgo Vals.-Valli,0
120,0000000022013091120140627,0001628932013091120140627,Civezzano,0
520,0000000062013091120140627,0001628962013091120140627,Levico Terme-Autostazione,1
520,0000000022013091120140627,0001628972013091120140627,Levico Terme-Autostazione,1
520,0000000042013091120140627,0001628982013091120140627,Levico Terme-Autostazione,1
520,0000000022013091120140627,0001629042013091120140627,Trento-Autostaz.,1
520,0000000022013091120140627,0001629052013091120140627,Trento-Autostaz.,1
520,0000000022013091120140627,0001629082013091120140627,Trento-Autostaz.,1
520,0000000022013091120140627,0001629102013091120140627,Trento-Autostaz.,1
520,0000000022013091120140627,0001629112013091120140627,Trento-Autostaz.,1
520,0000000012013091120140627,0001629152013091120140627,Trento-Autostaz.,1
520,0000004512013091120140627,0001629162013091120140627,Trento-Autostaz.,1
375,0000000052013091120140627,0001629252013091120140627,Fondo-Via Garibaldi,0
375,0000000052013091120140627,0001629262013091120140627,Dambel,1
108,0000000352013091120140627,0001629322013091120140627,Borgo V.-C.Intermodale,1
123,0000000352013091120140627,0001629352013091120140627,Borgo V.-C.Intermodale,1
364,0000000022013091120140627,0001629372013091120140627,Fondo-Via Garibaldi,0
364,0000000092013091120140627,0001629382013091120140627,Fondo-Via Garibaldi,0
364,0000000022013091120140627,0001629392013091120140627,Fondo-Via Garibaldi,0
364,0000000022013091120140627,0001629402013091120140627,Fondo-Via Garibaldi,0
364,0000000072013091120140627,0001629412013091120140627,Fondo-Via Garibaldi,0
364,0000000052013091120140627,0001629432013091120140627,Fondo-Via Garibaldi,0
364,0000000022013091120140627,0001629442013091120140627,Fondo-Via Garibaldi,0
364,0000000062013091120140627,0001629452013091120140627,Fondo-Via Garibaldi,0
364,0000000822013091120140627,0001629462013091120140627,Fondo-Via Garibaldi,0
364,0000000022013091120140627,0001629502013091120140627,Cles-Autostazione,1
364,0000000072013091120140627,0001629512013091120140627,Cles-Autostazione,1
364,0000000072013091120140627,0001629542013091120140627,Cles-Autostazione,1
364,0000000092013091120140627,0001629552013091120140627,Cles-Autostazione,1
364,0000000022013091120140627,0001629582013091120140627,Cles-Autostazione,1
364,0000000072013091120140627,0001629602013091120140627,Cles-Autostazione,1
364,0000000052013091120140627,0001629612013091120140627,Dovena,1
364,0000000072013091120140627,0001629622013091120140627,Fondo-Via Garibaldi,0
364,0000000052013091120140627,0001629662013091120140627,Cles-Autostazione,1
364,0000000052013091120140627,0001629672013091120140627,Cles-Autostazione,1
364,0000000022013091120140627,0001629682013091120140627,Cles-Autostazione,1
401,0000000052013091120140627,0001629712013091120140627,Mollaro-Parcheggio Ftm,1
375,0000000052013091120140627,0001629772013091120140627,Passo Mendola,0
375,0000000022013091120140627,0001629782013091120140627,Passo Mendola,0
375,0000000072013091120140627,0001629792013091120140627,Passo Mendola,0
375,0000000022013091120140627,0001629812013091120140627,Passo Mendola,0
375,0000000052013091120140627,0001629832013091120140627,Ruffre',0
375,0000000022013091120140627,0001629842013091120140627,Passo Mendola,0
375,0000000072013091120140627,0001629852013091120140627,Passo Mendola,0
375,0000000052013091120140627,0001629862013091120140627,Passo Mendola,0
157,0000000062013091120140627,0001629872013091120140627,Condino,0
80,0000000022013091120140627,0001629882013091120140627,Covelo Bivio,0
80,0000000052013091120140627,0001629922013091120140627,Covelo,0
80,0000000022013091120140627,0001629952013091120140627,Monte Terlago-H. 2 Laghi,0
80,0000000022013091120140627,0001629962013091120140627,Monte Terlago-H. 2 Laghi,0
80,0000000052013091120140627,0001629972013091120140627,Monte Terlago-H. 2 Laghi,0
80,0000000022013091120140627,0001629982013091120140627,Monte Terlago-H. 2 Laghi,0
80,0000000072013091120140627,0001630002013091120140627,Monte Terlago-H. 2 Laghi,0
80,0000000022013091120140627,0001630012013091120140627,Monte Terlago-H. 2 Laghi,0
80,0000000022013091120140627,0001630022013091120140627,Monte Terlago-H. 2 Laghi,0
175,0000000042013091120140627,0001630032013091120140627,Vigo Cavedine,0
80,0000000042013091120140627,0001630072013091120140627,Ranzo,0
229,0000000042013091120140627,0001630082013091120140627,Ranzo,0
80,0000000022013091120140627,0001630112013091120140627,Monte Terlago-H. 2 Laghi,0
229,0000000022013091120140627,0001630152013091120140627,Margone,0
229,0000000052013091120140627,0001630352013091120140627,Ciago,0
80,0000000052013091120140627,0001630362013091120140627,Ciago,0
71,0000000042013091120140627,0001630462013091120140627,Tione-Autostazione,0
71,0000000042013091120140627,0001630472013091120140627,Tione-Autostazione,0
134,0000000062013091120140627,0001630502013091120140627,S.Massenza,0
80,0000000022013091120140627,0001630582013091120140627,Trento-Autostaz.,1
80,0000000022013091120140627,0001630592013091120140627,Trento-Autostaz.,1
80,0000000022013091120140627,0001630612013091120140627,Trento-Autostaz.,1
80,0000000012013091120140627,0001630632013091120140627,Trento-Autostaz.,1
80,0000000022013091120140627,0001630652013091120140627,Trento-Autostaz.,1
71,0000000062013091120140627,0001630692013091120140627,Trento-Autostaz.,1
134,0000000022013091120140627,0001630702013091120140627,Trento-Autostaz.,1
134,0000000072013091120140627,0001630712013091120140627,Trento-Autostaz.,1
134,0000004512013091120140627,0001630722013091120140627,Trento-Autostaz.,1
134,0000000022013091120140627,0001630752013091120140627,Trento-Autostaz.,1
134,0000000072013091120140627,0001630762013091120140627,Trento-Autostaz.,1
134,0000000022013091120140627,0001630772013091120140627,Trento-Autostaz.,1
134,0000000072013091120140627,0001630782013091120140627,Trento-Autostaz.,1
134,0000000012013091120140627,0001630792013091120140627,Trento-Autostaz.,1
134,0000000022013091120140627,0001630802013091120140627,Trento-Autostaz.,1
134,0000000072013091120140627,0001630812013091120140627,Trento-Autostaz.,1
134,0000000022013091120140627,0001630822013091120140627,Trento-Autostaz.,1
134,0000000012013091120140627,0001630832013091120140627,Trento-Autostaz.,1
229,0000000022013091120140627,0001630852013091120140627,Trento-Autostaz.,1
134,0000000062013091120140627,0001630882013091120140627,Sarche-Centro Comm.,1
157,0000000042013091120140627,0001630942013091120140627,Tione-Autostazione,1
80,0000000022013091120140627,0001630952013091120140627,Trento-Autostaz.,1
80,0000000052013091120140627,0001630962013091120140627,Trento-Autostaz.,1
80,0000000022013091120140627,0001631032013091120140627,Trento-Autostaz.,1
80,0000000062013091120140627,0001631042013091120140627,Trento-Autostaz.,1
169,0000000412013091120140627,0001631062013091120140627,Samone,0
169,0000000052013091120140627,0001631102013091120140627,Borgo V.-C.Intermodale,1
169,0000000092013091120140627,0001631112013091120140627,Borgo V.-C.Intermodale,1
169,0000000022013091120140627,0001631122013091120140627,Samone,0
169,0000000022013091120140627,0001631132013091120140627,Borgo V.-C.Intermodale,1
169,0000000042013091120140627,0001631142013091120140627,Samone,0
169,0000000042013091120140627,0001631152013091120140627,Borgo V.-C.Intermodale,1
522,0000000022013091120140627,0001631162013091120140627,Castello Tesino,0
522,0000000022013091120140627,0001631182013091120140627,Castello Tesino,0
522,0000000012013091120140627,0001631192013091120140627,Castello Tesino,0
522,0000000052013091120140627,0001631222013091120140627,Castello Tesino,0
522,0000000012013091120140627,0001631242013091120140627,Castello Tesino,0
522,0000000022013091120140627,0001631252013091120140627,Castello Tesino,0
522,0000000012013091120140627,0001631262013091120140627,Borgo V.-C.Intermodale,1
522,0000000022013091120140627,0001631272013091120140627,Castello Tesino,0
522,0000000022013091120140627,0001631282013091120140627,Borgo V.-C.Intermodale,1
522,0000000012013091120140627,0001631292013091120140627,Castello Tesino,0
522,0000000012013091120140627,0001631352013091120140627,Borgo V.-C.Intermodale,1
522,0000000052013091120140627,0001631362013091120140627,Castello Tesino,0
169,0000000022013091120140627,0001631372013091120140627,Borgo V.-C.Intermodale,1
169,0000000022013091120140627,0001631392013091120140627,Samone,0
522,0000000042013091120140627,0001631462013091120140627,Borgo V.-C.Intermodale,1
3,0000000022013091120140627,0001631572013091120140627,Cavalese-Autostaz.,0
3,0000000022013091120140627,0001631582013091120140627,Cavalese-Autostaz.,0
3,0000000092013091120140627,0001631592013091120140627,Cavalese-Autostaz.,0
3,0000000052013091120140627,0001631602013091120140627,Cavalese-Autostaz.,0
3,0000000072013091120140627,0001631612013091120140627,Cavalese-Autostaz.,0
3,0000000092013091120140627,0001631632013091120140627,Cavalese-Autostaz.,0
3,0000000072013091120140627,0001631642013091120140627,Cavalese-Autostaz.,0
120,0000000022013091120140627,0001631662013091120140627,Cavalese-Autostaz.,0
120,0000000022013091120140627,0001631702013091120140627,Cavalese-Autostaz.,0
120,0000000022013091120140627,0001631712013091120140627,Cavalese-Autostaz.,0
120,0000000072013091120140627,0001631722013091120140627,Cavalese-Autostaz.,0
120,0000000022013091120140627,0001631732013091120140627,Cavalese-Autostaz.,0
120,0000000072013091120140627,0001631752013091120140627,Cavalese-Autostaz.,0
3,0000000052013091120140627,0001631772013091120140627,Cavalese-Autostaz.,0
446,0000000052013091120140627,0001631812013091120140627,Cavalese-Autostaz.,0
3,0000000022013091120140627,0001631922013091120140627,Capriana,1
3,0000000052013091120140627,0001631932013091120140627,Capriana,1
3,0000000022013091120140627,0001631942013091120140627,Capriana,1
120,0000000022013091120140627,0001631952013091120140627,Scancio di Segonzano,1
120,0000000052013091120140627,0001631962013091120140627,Sover,1
120,0000000022013091120140627,0001631972013091120140627,Scancio di Segonzano,1
120,0000000022013091120140627,0001631992013091120140627,Trento-Autostaz.,1
120,0000000022013091120140627,0001632002013091120140627,Trento-Autostaz.,1
120,0000000072013091120140627,0001632012013091120140627,Trento-Autostaz.,1
120,0000000022013091120140627,0001632022013091120140627,Trento-Autostaz.,1
120,0000000072013091120140627,0001632032013091120140627,Trento-Autostaz.,1
3,0000000092013091120140627,0001632042013091120140627,Trento-Autostaz.,1
3,0000000052013091120140627,0001632052013091120140627,Trento-Autostaz.,1
3,0000000012013091120140627,0001632062013091120140627,Trento-Autostaz.,1
3,0000000092013091120140627,0001632072013091120140627,Trento-Autostaz.,1
3,0000000052013091120140627,0001632082013091120140627,Trento-Autostaz.,1
3,0000000052013091120140627,0001632092013091120140627,Molina di Fiemme-Paese,1
3,0000000072013091120140627,0001632162013091120140627,Trento-Autostaz.,1
181,0000000022013091120140627,0001632262013091120140627,Aldeno,0
181,0000000042013091120140627,0001632272013091120140627,Aldeno,0
181,0000000022013091120140627,0001632282013091120140627,Aldeno,0
181,0000000042013091120140627,0001632292013091120140627,Aldeno,0
181,0000000052013091120140627,0001632302013091120140627,Garniga Vecchia,0
181,0000000072013091120140627,0001632312013091120140627,Garniga Vecchia,0
181,0000000092013091120140627,0001632332013091120140627,Garniga Vecchia,0
181,0000000052013091120140627,0001632342013091120140627,Aldeno,0
181,0000000022013091120140627,0001632352013091120140627,Garniga Vecchia,0
181,0000000052013091120140627,0001632372013091120140627,Garniga Vecchia,0
181,0000000052013091120140627,0001632382013091120140627,Garniga Vecchia,0
181,0000000092013091120140627,0001632402013091120140627,Garniga Vecchia,0
181,0000005902013091120140627,0001632412013091120140627,Aldeno,0
181,0000000052013091120140627,0001632422013091120140627,Aldeno,0
181,0000000042013091120140627,0001632432013091120140627,Aldeno,0
181,0000000042013091120140627,0001632482013091120140627,Garniga Vecchia,0
181,0000000072013091120140627,0001632492013091120140627,Garniga Vecchia,0
181,0000000022013091120140627,0001632502013091120140627,Garniga Vecchia,0
181,0000000042013091120140627,0001632512013091120140627,Garniga Vecchia,0
181,0000004512013091120140627,0001632522013091120140627,Garniga Vecchia,0
181,0000000042013091120140627,0001632532013091120140627,Garniga Terme,0
181,0000000042013091120140627,0001632542013091120140627,Garniga Terme,0
181,0000004512013091120140627,0001632552013091120140627,Garniga Terme,0
181,0000000042013091120140627,0001632782013091120140627,Garniga Terme,0
73,0000000052013091120140627,0001632812013091120140627,Tione-Autostazione,1
194,0000000022013091120140627,0001632822013091120140627,Aldeno,0
194,0000000022013091120140627,0001632832013091120140627,Aldeno,0
181,0000000022013091120140627,0001632952013091120140627,Trento-Autostaz.,1
196,0000000022013091120140627,0001632962013091120140627,Lavarone Cappella,0
205,0000000022013091120140627,0001632972013091120140627,Lavarone Cappella,0
205,0000000052013091120140627,0001632982013091120140627,Lavarone Cappella,0
205,0000000022013091120140627,0001632992013091120140627,Lavarone Cappella,0
196,0000000072013091120140627,0001633002013091120140627,Lavarone Cappella,0
196,0000000022013091120140627,0001633012013091120140627,Lavarone Cappella,0
196,0000000052013091120140627,0001633022013091120140627,Lavarone Cappella,0
196,0000000022013091120140627,0001633032013091120140627,Lavarone Cappella,0
196,0000000022013091120140627,0001633082013091120140627,Lavarone Cappella,0
186,0000000042013091120140627,0001633092013091120140627,Lavarone Cappella,0
186,0000000022013091120140627,0001633102013091120140627,Luserna,0
196,0000000062013091120140627,0001633192013091120140627,Lavarone Cappella,0
205,0000000062013091120140627,0001633212013091120140627,Lavarone Cappella,0
196,0000000022013091120140627,0001633232013091120140627,Lavarone Cappella,0
196,0000000052013091120140627,0001633242013091120140627,Carbonare,1
196,0000000022013091120140627,0001633252013091120140627,Folgaria-Via Battisti,1
196,0000000022013091120140627,0001633262013091120140627,Rovereto-Staz.F.S.,1
196,0000000022013091120140627,0001633272013091120140627,Rovereto-Staz.F.S.,1
196,0000000022013091120140627,0001633282013091120140627,Rovereto-Staz.F.S.,1
196,0000000022013091120140627,0001633292013091120140627,Rovereto-Staz.F.S.,1
186,0000000022013091120140627,0001633302013091120140627,Trento-Autostaz.,1
186,0000000092013091120140627,0001633312013091120140627,Trento-Autostaz.,1
186,0000000052013091120140627,0001633322013091120140627,Trento-Autostaz.,1
196,0000000072013091120140627,0001633332013091120140627,Rovereto-Staz.F.S.,1
196,0000000052013091120140627,0001633352013091120140627,Rovereto-Staz.F.S.,1
196,0000000052013091120140627,0001633372013091120140627,Folgaria-Via Battisti,1
198,0000000022013091120140627,0001633392013091120140627,Folgaria-Via Battisti,0
198,0000000022013091120140627,0001633402013091120140627,Folgaria-Via Battisti,0
198,0000000052013091120140627,0001633412013091120140627,Folgaria-Via Battisti,0
198,0000000022013091120140627,0001633422013091120140627,Folgaria-Via Battisti,0
198,0000000022013091120140627,0001633432013091120140627,Serrada,0
198,0000000022013091120140627,0001633442013091120140627,Folgaria-Via Battisti,0
198,0000000052013091120140627,0001633452013091120140627,Folgaria-Via Battisti,0
198,0000000022013091120140627,0001633462013091120140627,Folgaria-Via Battisti,0
198,0000000022013091120140627,0001633472013091120140627,Folgaria-Via Battisti,0
198,0000000072013091120140627,0001633482013091120140627,Folgaria-P.Le N.Unite,0
198,0000000022013091120140627,0001633492013091120140627,Folgaria-Via Battisti,0
198,0000000022013091120140627,0001633502013091120140627,Folgaria-Via Battisti,0
198,0000000072013091120140627,0001633512013091120140627,Folgaria-Via Battisti,0
198,0000000022013091120140627,0001633532013091120140627,Zoreri-Soldati,0
198,0000000022013091120140627,0001633542013091120140627,Rovereto-Staz.F.S.,1
198,0000000022013091120140627,0001633552013091120140627,Rovereto-Staz.F.S.,1
198,0000000022013091120140627,0001633572013091120140627,Serrada Via Pasubio,1
198,0000000072013091120140627,0001633582013091120140627,Serrada Via Pasubio,1
198,0000000022013091120140627,0001633592013091120140627,Serrada Via Pasubio,1
198,0000000022013091120140627,0001633602013091120140627,Serrada Via Pasubio,1
198,0000000072013091120140627,0001633612013091120140627,Serrada Via Pasubio,1
198,0000000022013091120140627,0001633622013091120140627,Serrada Via Pasubio,1
300,0000000022013091120140627,0001633642013091120140627,Pergine V.-C.Intermodale,1
562,0000000052013091120140627,0001633652013091120140627,Pergine V.-C.Intermodale,1
580,0000000042013091120140627,0001633682013091120140627,Ponzolotti,0
580,0000000022013091120140627,0001633692013091120140627,Ala-Stazione Fs,1
580,0000000052013091120140627,0001633702013091120140627,Ala-Stazione Fs,1
580,0000000022013091120140627,0001633712013091120140627,Ponzolotti,0
494,0000000022013091120140627,0001633722013091120140627,Gardolo-Zona Ind.Le,1
67,0000000062013091120140627,0001633742013091120140627,Carano-Garnì Belvedere,0
67,0000000822013091120140627,0001633752013091120140627,Carano-Garnì Belvedere,0
233,0000000022013091120140627,0001633772013091120140627,Corne',0
233,0000000052013091120140627,0001633782013091120140627,Corne',0
233,0000000022013091120140627,0001633832013091120140627,Corne',0
233,0000000022013091120140627,0001633922013091120140627,Besagno,1
233,0000000022013091120140627,0001633932013091120140627,Besagno,1
233,0000000052013091120140627,0001633942013091120140627,Brentonico,1
233,0000000062013091120140627,0001633962013091120140627,Brentonico,1
401,0000000022013091120140627,0001633982013091120140627,Mollaro-Parcheggio Ftm,1
401,0000000052013091120140627,0001633992013091120140627,Tres Via Nazionale 12,0
401,0000000062013091120140627,0001634002013091120140627,Tres,0
401,0000000822013091120140627,0001634012013091120140627,Tres Via Nazionale 33/24,0
503,0000000042013091120140627,0001634062013091120140627,Vò Sinistro-Passaggio Livello,0
503,0000004512013091120140627,0001634072013091120140627,Vò Sinistro-Passaggio Livello,0
507,0000000042013091120140627,0001634082013091120140627,Avio-Via M.Baldo,0
200,0000000042013091120140627,0001634092013091120140627,Ala-Stazione Fs,0
200,0000004512013091120140627,0001634102013091120140627,Ala-Stazione Fs,0
507,0000004512013091120140627,0001634112013091120140627,Avio-Via M.Baldo,0
76,0000000022013091120140627,0001634412013091120140627,Trento-Autostaz.,1
76,0000000052013091120140627,0001634422013091120140627,Trento-Autostaz.,1
76,0000000022013091120140627,0001634432013091120140627,Trento-Autostaz.,1
76,0000000072013091120140627,0001634442013091120140627,Trento-Autostaz.,1
76,0000000072013091120140627,0001634452013091120140627,Trento-Autostaz.,1
76,0000000072013091120140627,0001634462013091120140627,Trento-Autostaz.,1
76,0000000022013091120140627,0001634472013091120140627,Trento-Autostaz.,1
215,0000000022013091120140627,0001634572013091120140627,Rovereto-Aut.-V.Paoli,1
554,0000000042013091120140627,0001634752013091120140627,Tenna,0
554,0000000042013091120140627,0001634762013091120140627,Pergine V.-C.Intermodale,1
352,0000000022013091120140627,0001635252013091120140627,Male' Ferrovia,0
352,0000000022013091120140627,0001635302013091120140627,Mezzolombardo Ferrovia,0
562,0000000052013091120140627,0001636022013091120140627,Pergine V.-C.Intermodale,1
562,0000000052013091120140627,0001636032013091120140627,Susa',0
134,0000000052013091120140627,0001636422013091120140627,Trento-Autostaz.,1
134,0000000092013091120140627,0001636432013091120140627,Due Laghi-Hotel Miralaghi,1
366,0000000052013091120140627,0001636452013091120140627,Cles-Autostazione,0
3,0000000042013091120140627,0001636752013091120140627,Grauno,0
136,0000000052013091120140627,0001636852013091120140627,Cavalese-Autostaz.,0
67,0000000022013091120140627,0001636862013091120140627,V.Veronza-H.Veronza,0
67,0000000052013091120140627,0001636872013091120140627,Carano-Garnì Belvedere,0
117,0000000052013091120140627,0001636882013091120140627,Cavalese-Autostaz.,1
136,0000000022013091120140627,0001636892013091120140627,V.Veronza-H.Veronza,0
67,0000000022013091120140627,0001636912013091120140627,Cavalese-Autostaz.,1
69,0000000022013091120140627,0001636922013091120140627,Trento-L.Go N. Sauro,1
80,0000004512013091120140627,0001636992013091120140627,Trento-Autostaz.,1
80,0000004512013091120140627,0001637012013091120140627,Monte Terlago-H. 2 Laghi,0
90,0000000042013091120140627,0001637062013091120140627,Levico Terme-Autostazione,1
326,0000000022013091120140627,0001637072013091120140627,Madonna di Campiglio-Vvff,0
326,0000000022013091120140627,0001637082013091120140627,Male',1
326,0000000072013091120140627,0001637092013091120140627,Male',1
76,0000000072013091120140627,0001637162013091120140627,Viote,0
161,0000000052013091120140627,0001637582013091120140627,Ponte Arche-Autost.,1
161,0000000022013091120140627,0001637592013091120140627,Ponte Arche-Autost.,1
161,0000000062013091120140627,0001637602013091120140627,Ponte Arche-Autost.,1
368,0000000092013091120140627,0001637642013091120140627,Sfruz,0
368,0000000052013091120140627,0001637652013091120140627,Dermulo,1
368,0000000092013091120140627,0001637662013091120140627,Dermulo,1
375,0000000022013091120140627,0001637672013091120140627,Fondo-Via Garibaldi,1
375,0000000072013091120140627,0001637682013091120140627,Fondo-Via Garibaldi,1
364,0000000062013091120140627,0001637702013091120140627,Cles-Autostazione,1
364,0000000092013091120140627,0001637712013091120140627,Cles-Autostazione,1
364,0000000022013091120140627,0001637722013091120140627,Fondo-Via Garibaldi,0
364,0000000072013091120140627,0001637732013091120140627,Fondo-Via Garibaldi,0
73,0000000052013091120140627,0001637792013091120140627,Preore,0
73,0000000052013091120140627,0001637812013091120140627,Montagne-Binio,0
196,0000000012013091120140627,0001637832013091120140627,Folgaria-P.Le N.Unite,0
196,0000000022013091120140627,0001637842013091120140627,Guardia di Folgaria,1
235,0000000052013091120140627,0001638022013091120140627,Nomesino,0
520,0000004512013091120140627,0001638082013091120140627,Borgo Vals.-Valli,0
520,0000000042013091120140627,0001638092013091120140627,Pergine V.-C.Intermodale,0
518,0000000042013091120140627,0001638102013091120140627,Trento-Stazione Fs,1
161,0000000062013091120140627,0001638112013091120140627,S.Lorenzo In Banale,0
161,0000000042013091120140627,0001638132013091120140627,S.Lorenzo In Banale,0
161,0000000062013091120140627,0001638152013091120140627,S.Lorenzo In Banale,0
161,0000000022013091120140627,0001638162013091120140627,S.Lorenzo In Banale,0
161,0000000022013091120140627,0001638172013091120140627,Sclemo,0
161,0000000822013091120140627,0001638202013091120140627,S.Lorenzo In Banale,0
161,0000000062013091120140627,0001638212013091120140627,Sclemo,0
161,0000000062013091120140627,0001638222013091120140627,Molveno-Lido Lago,0
161,0000000052013091120140627,0001638232013091120140627,S.Lorenzo In Banale,0
161,0000000092013091120140627,0001638242013091120140627,Molveno-Via Nazionale 73,0
