stop_id,stop_name,stop_desc,stop_lat,stop_lon
2705,Salter,,46.377512,11.105840
2706,Salter-Nord,,46.381139,11.107306
2707,Romeno,,46.393983,11.119956
2708,Cavareno-Loc. Piena,,46.402899,11.132187
2709,Cavareno,,46.409370,11.137490
2710,Sarnonico,,46.418620,11.140698
2711,Fondo-Sud,,46.432346,11.140639
2712,Malosco,,46.434123,11.144997
2714,Belvedere di Ronzone,,46.428060,11.154396
2715,Ronzone,,46.424321,11.151776
2716,Ronzone-Sud,,46.419660,11.146720
2717,Ruffrè-Bivio,,46.417474,11.166256
2718,Ruffrè-Giordani,,46.419337,11.175865
2719,Ruffre',,46.416263,11.176873
2720,Ruffrè-Valletta,,46.414455,11.185064
2722,Mendola,,46.418340,11.204664
2723,Passo Mendola,,46.416009,11.208159
2724,Banco,,46.374469,11.069688
2725,Casez,,46.375792,11.075892
2727,Don,,46.389919,11.136609
2728,Amblar,,46.395277,11.144171
2730,Piano-Sanzeno,,46.369418,11.070060
2731,Cis,,46.399465,11.003162
2732,Cis-Sud,,46.397800,11.007481
2734,Dambel,,46.405174,11.092372
2735,Seio,,46.416811,11.126723
2736,Caldes,,46.366173,10.943217
2737,Cassana,,46.375715,10.960524
2738,Tozzaga,,46.382041,10.971017
2739,Bozzana,,46.388715,10.988650
2740,Mollaro,,46.294658,11.075055
2741,Tuenetto Bivio,,46.297304,11.080508
2742,Dardine,,46.286258,11.082410
2743,Priò,,46.289656,11.093724
2744,Vervo',,46.307291,11.118663
2745,Tres,,46.320318,11.094056
2746,Taio,,46.321648,11.066397
2747,Campodenno-Piazza,,46.258032,11.034519
2748,Zambana-Statale 12,,46.150336,11.100145
2751,Mollaro-Parcheggio Ftm,,46.294247,11.067977
2758,Pineta di Faedo,,46.197721,11.168364
2759,Dovena,,46.454276,11.130506
2760,Raina,,46.458930,11.119578
2761,Hacleri-Sp 135 Km. 8.8,,46.113461,11.324593
2762,Hacleri-Sp 135 Al Km. 9.9,,46.116172,11.333322
2763,Ala-Albergo Città di Ala,,45.754163,10.997392
2766,Dosso-Vallarsa,,45.819708,11.092332
2767,Staineri,,45.797292,11.093556
2768,Cavalese-Via Degli Artigiani,,46.288964,11.448017
2769,Cavalese-P.Zza Francescani,,46.292004,11.458578
2770,Barco Zechinati,,46.000894,11.329780
2771,Moncovo,,46.263613,11.060231
2772,Segonzone Bivio,,46.250070,11.031818
2775,Arco Viale Rovereto,,45.913004,10.897338
2776,Cles-Piazza Fiera,,46.367852,11.034999
2778,Mostizzolo,,46.394209,11.013361
2779,Cles-Viale Trento,,46.356259,11.038093
2780,Terzolas-Bivio Paese,,46.358263,10.925114
2782,Ponte Oliveti,,46.042757,10.962265
2783,Villini,,46.417202,11.190257
2784,Geroli,,45.865050,11.170175
2785,Bivio Passo Valles,,46.308565,11.751183
2786,S.Giacomo di Brentonico,,45.798773,10.919616
2787,Passo S.Valentino,,45.783110,10.912169
2788,Arco S.Caterina Poli Reg.,,45.909505,10.870503
2790,Arco S.Caterina Poli Reg.,,45.909916,10.870985
2792,Dro-Ss.45-Hotel Eden,,45.970063,10.923463
2794,Masi di Mezzo,,46.028019,11.227058
2795,Maso Canela,,46.022087,11.227065
2796,Canale di Pergine V.,,46.043635,11.227039
2798,Vignola,,46.044539,11.277071
2799,M.Terlago-Inc. Via Paganella,,46.110766,11.038259
2800,Vigo Cavedine-V.Capitello,,45.981509,10.977915
2801,Montesover-Tornante,,46.219136,11.325826
2803,Sornello-Piazzale Ex Dogana,,46.182122,11.122684
2806,Ponte Ragoli    R,,46.050613,10.785158
2807,Battisti,,46.131142,11.361705
2808,Pergolese-V.Dell'agricoltura,,46.032987,10.959916
2809,Pergolese-Inc Via Dos Dei Pini,,46.030486,10.958820
2810,Lavarone C.-Ht. Monte Rust,,45.943991,11.248563
2811,Palù Del F.-Loc.Tolar Civ. 69,,46.130616,11.357967
2812,Valda-P.Zza Melari. 4,,46.208059,11.256599
2813,Grumes-Via Fontanelle,,46.219672,11.293096
2814,Capriana-Loc. Miravalle,,46.261787,11.343111
2816,Daiano-Ss620 Bivio Per Daiano,,46.299754,11.452598
2817,Canal S.Bovo-Loc. Giaroni,,46.161766,11.714310
2818,Transacqua-Via Navoi 66,,46.168886,11.825254
2819,S.Martino di C.-Motel Taufer,,46.252478,11.802392
2820,Sardagna-Rotatoria,,46.065664,11.095495
2825,Folgaria-P.Le N.Unite,,45.913941,11.170211
2827,Mezzomonte-Az. Agricola,,45.919873,11.141608
2828,Costa-Via A.Maffei,,45.920588,11.193240
2829,Sega,,45.865707,11.175619
2830,Fai Paganella-A.Stella Alpina,,46.180891,11.071658
2831,Molveno-Via Nazionale 73,,46.145717,10.971196
2834,Mezzocorona-Furlan Legnami,,46.224367,11.133563
2835,Mezzocorona-Via Borgo Nuovo,,46.217154,11.127366
2837,Rallo-Maierhofer,,46.351432,11.053898
2838,Coredo-Distributore Repsol,,46.347121,11.079379
2839,Tavon,,46.363029,11.095308
2840,Fontanefredde,,46.330364,11.374273
2841,S.Lugano,,46.311565,11.394020
2842,Sporminore Bivio,,46.240719,11.056909
2847,S.Michele A/Adige,,46.193212,11.133220
2871,Assizzi,,46.050572,11.257424
2894,Canale di Pergine Valsugana,,46.042118,11.229602
2899,Trento Nord,,46.095106,11.116921
2918,Stabilimento Whirlpool,,46.118254,11.096919
2941,S.Michele A/A.-Ist. Agrario,,46.194089,11.135444
3002,Cembra-Polo Scolastico,,46.172897,11.223458
3019,Pian Del Gac,,46.130680,11.204216
3037,Predazzo-I.T.C.,,46.310910,11.599020
3057,Pozza di Fassa-Istituto Arte,,46.423109,11.682661
3082,Vanza Sp50,,45.856329,11.079678
3109,Trento-Bellevue,,46.053214,11.136442
3122,Piazzo di Segonzano,,46.182086,11.252866
3134,Molina di Ledro-Sc.Elementare,,45.870840,10.774516
3141,Enguiso-Scuola Elementare,,45.904428,10.729468
3149,Tiarno di Sopra-Sc. Elem.,,45.888920,10.670416
3154,Pranzo,,45.922618,10.818157
3155,Pranzo Via Dei Castagni,,45.924838,10.817236
3156,Pranzo Via Pernici,,45.922592,10.818092
3160,Campi Bivio Sp 37,,45.925537,10.815170
3167,P.Arche-Sc.Medie,,46.035620,10.870542
3172,Favrio,,46.000487,10.856972
3213,Tione-Via Circonvallazione 65,,46.036584,10.728160
3244,Bocenago-Paese,,46.120707,10.760843
3248,Porte di Trambileno,,45.883438,11.052388
3249,Porte di Trambileno-Chiesa,,45.883305,11.053762
3291,S.Ilario I.T.I.,,45.910555,11.041964
3308,Rovereto Scuola Ex Edili,,45.879909,11.035312
3319,Tret Nord,,46.480185,11.142110
3325,Rovereto-Ist. Don Milani,,45.894292,11.032808
3328,Rovereto-Sc.Elementari R.Elena,,45.888073,11.039361
3331,Rovereto-Sc.Medie Negrelli,,45.896365,11.043286
3332,Rovereto--Via Manzoni,,45.892256,11.038973
3334,Rovereto-Studentato Rosminiano,,45.882186,11.042934
3382,Acheni,,45.836615,11.076857
3392,Noriglio "Distributore",,45.887519,11.059261
3401,Valle di Terragnolo,,45.881116,11.149756
3437,Mori-Sc.Medie,,45.852589,10.984853
3490,Taio-Plesso Scolastico,,46.322115,11.069508
3494,Brentonico-Sc.Elem/Media,,45.819109,10.956539
3531,Villazzano-Staz.Fs,,46.044588,11.139609
3555,Parlo,,46.180634,11.251654
3576,Baselga di Pinè-Sc.Medie,,46.128335,11.244239
3597,Pergine V. Bivio Via Industria,,46.069437,11.237763
3606,Pergine V.-Scuole Andreatta,,46.068639,11.245424
3623,S.Vito di Pergine,,46.035145,11.220262
3628,Pergine-Loc. Buss,,46.088307,11.225966
3645,Levico T.-Ex Scuole Medie,,46.009370,11.305503
3655,Marter Via Nazionale 24,,46.037113,11.398467
3666,Madice-Loc. Maton Civ. 1,,46.020909,10.826261
3767,Revedea,,46.152845,11.745976
3776,Tonadico-Scuole Elementari,,46.179527,11.835660
3779,Malè-Ex Stazione Ftm,,46.352922,10.914909
3786,Siror Centro Sportivo,,46.190727,11.828292
3805,Mezzocorona Scuole Medie,,46.213267,11.117117
3806,Mezzolombardo Autostile,,46.206818,11.095894
3807,Mezzolombardo Sc. Elementare,,46.214108,11.092489
3808,Mezzolombardo Sc. Media,,46.216559,11.092362
3809,Mezzolombardo Via Milano,,46.208839,11.093689
3813,Castelletto di Ton,,46.247143,11.062585
3816,Dercolo,,46.250410,11.044558
3817,Denno Scuola Media,,46.270785,11.048638
3819,Cles Centro Sportivo,,46.344184,11.026766
3869,Ala Scuole,,45.756437,11.001202
3871,Porte-Dosso,,45.881437,11.054570
3872,Rovereto-Via S.Maria. 66,,45.884662,11.042891
3873,Rovereto-Via Zugna Civ. 48,,45.884392,11.049382
3893,Mezzana-Centro Sportivo,,46.313819,10.797371
3895,Cavizzana Bivio,,46.371565,10.952171
3901,Bolentina Sud,,46.344970,10.889468
3910,Le More,,46.404624,10.836070
3911,Rabbi Bagni-Vecchia Fonte,,46.407744,10.810045
3916,Canal S.Bovo-Sc.Unica A Lausen,,46.151269,11.734022
3917,Mollaro Ss,,46.294139,11.067207
3918,Segno Ss,,46.304717,11.071514
3928,Riva V.Carducci H.Liberty,,45.885755,10.846558
3944,Vezzano-Apt,,46.075558,10.996341
3946,Ala-Stazione Fs,,45.759057,10.996513
3947,Vò Sinistro-Passaggio Livello,,45.734317,10.957314
3950,Lausen P.Le Impresa Grisotto,,46.150588,11.735762
3951,Lausen Loc. Pradel,,46.149687,11.738813
3956,Pietramurata-Carr.Toccoli,,46.027956,10.945693
3958,Aste Basse,,45.790320,11.096300
3959,Tesero-Via Roma,,46.289215,11.502906
3960,Trento-Via Guardini,,46.091632,11.119298
3961,Cavalese-Palacongressi,,46.288954,11.465621
3967,Trento-Cavalcavia S.Lorenzo,,46.070045,11.116683
3969,Pietramurata-Stab.Mecc.Sarca,,46.025811,10.944803
3970,Torcegno-Maso Mocchi,,46.073766,11.444568
3971,Vezzano Sud,,46.076071,10.996890
3972,Moncovo-Paese,,46.260916,11.062920
3974,Trento-Via Sardagna Civ. 104,,46.072035,11.099473
3981,Primolano-Ex Staz. Fs,,45.965598,11.701749
3982,S.Margherita-Via Trento,,45.793670,11.022814
3994,Rovereto C.So Rosmini,,45.890887,11.038602
3995,Pomarolo-Via Rovereto,,45.923522,11.041614
3996,Sant'ilario Via Lagarina,,45.910313,11.039879
4001,Sanzeno Nord-Museo Retico,,46.369289,11.079676
4003,Romeno-Civ. 38,,46.399287,11.127024
4004,Romeno-Caseificio,,46.401119,11.128721
4006,Bocenago,,46.116993,10.757671
4007,Cavareno-Centro Commerciale,,46.412956,11.139657
4009,Cimego-Albergo Aurora,,45.912809,10.619455
4010,Zortea-Masi di Mezzo,,46.163848,11.747301
4011,Agnedo-Strada Statale,,46.048313,11.529300
4013,Cavedago-Albergo Olisamir,,46.185905,11.032963
4016,Raut-Sp 203 Dif. Civ. 1,,46.257106,11.071562
4018,Sarnonico-Agip,,46.426919,11.141869
4019,S.Floriano,,46.283385,11.240012
4020,Vaneze-Sp 85 Civ. 20,,46.052109,11.073303
4021,Lisignago-Campo Sportivo,,46.158861,11.192014
4022,Preore-Campo Da Tennis,,46.044768,10.752263
4024,Masi D'avio Ss.12 Civ. 2,,45.719509,10.940406
4025,Castelletto-Bar Rustico,,46.246769,11.062364
4026,Truzzi-Trattoria,,46.239470,11.062362
4027,Ravazzone-Via Del Dazio,,45.863119,10.997312
4028,Viarago Via Vinciguerra 33,,46.080590,11.264625
4029,Loc. Cazzanelli di Cornè,,45.805462,10.979111
4030,Pieve di Ledro-Via Nuova,,45.890616,10.727428
4032,Mezzolombardo Corso Del Popolo,,46.214318,11.091540
4038,Arco P. Foro Boario,,45.918164,10.887945
4040,Arco Via Frumento,,45.916303,10.876895
4041,Arco Via Marconi,,45.917805,10.885160
4047,Pasina,,45.903954,10.849881
4060,Varignano Via Grazie/Veneto,,45.916255,10.858904
4061,Vigne Cimitero,,45.919409,10.863098
4063,Covelo-Incr. Sp18,,46.093539,11.016990
4066,Mattarello-Via Nazionale,,46.012407,11.130568
4068,Mattarello-Regole,,46.013560,11.131504
4069,Arco V.Cesare Battisti,,45.918508,10.882411
4070,Pergolese-Via Lungolago 3/10,,46.024706,10.959946
4071,Pergolese-Via Lungolago 29,,46.021562,10.959047
4072,Lago Cavedine-Civ. 7,,46.017361,10.958937
4074,Lago Cavedine-Civ. 21,,46.012118,10.957099
4076,Lago di Cavedine-Predorighi,,45.994059,10.951554
4077,Lago di Caveine-Trebi,,45.990709,10.942695
4078,Lago di Cavedine-Bv.Lastoni,,46.003468,10.956083
4079,Lago di Cavedine-Civ. 25,,46.007505,10.956884
4082,Aste Basse-Dir. S.Anna,,45.790542,11.096463
4084,Rovereto C.So Rosmini 61,,45.890963,11.037817
4086,Rovereto-Parco Ferrari,,45.877911,11.033332
4091,Rovereto-Santuario M.Del Monte,,45.879717,11.041039
4100,Via Dei Colli-Tornante,,45.888407,11.054878
4108,Riva V.Le Rovereto Coop,,45.881839,10.854328
4115,Trento-Via Zambra-Ist.Arte,,46.092360,11.116454
4116,Trento-Via Zambra-Top Center,,46.091190,11.117910
4120,Rovereto Via Saibanti,,45.888137,11.036760
4140,Rovereto-Via Manzoni,,45.893341,11.036164
4141,Capriana-Maso Conti,,46.256856,11.332910
4145,Carano-Via Paredon/Cimana,,46.294217,11.438876
4146,Mezzomonte Civ. 23-Fontana,,45.918043,11.134534
4147,Mezzomonte Finito Paese Km 6.3,,45.918456,11.138418
4148,Cornè Bivio Per Saccone,,45.810266,10.979268
4149,Storo-Via Sette Civ. 8,,45.848472,10.574439
4153,Lausen-Bar Lagorai,,46.148563,11.735015
4154,Pergine V.-C.Intermodale,,46.063360,11.231388
4155,Feltre Pasquer,,46.021627,11.920064
4156,S.Francesco-Maso Prigheli,,46.105438,11.314606
4163,Candriai-Sp 85 Km. 9.4,,46.062236,11.079694
4165,Molina di Fiemme-Via Cembra 47,,46.268508,11.410247
4167,S.Antonio.Di Mav. Maso Mistrin,,46.193516,10.792873
4178,Rovereto Zona Ind."Luxottica",,45.864912,11.017706
4179,Rov.Z.Ind. "Viale Industria",,45.871712,11.020613
4189,Costasavina Via Della Uta,,46.059810,11.217256
4192,Rov.Z.Ind. "Rovercenter",,45.863789,11.027037
4194,Terlago Via Per Vezzano 9,,46.099436,11.032602
4195,Dietrobeseno-Chiesetta,,45.925137,11.120464
4198,Rallo-Via S.Gioan,,46.345334,11.048564
4199,Sfruz Loc. Credai,,46.340996,11.128373
4200,Vervo'-Via Trento Civ. 8,,46.308437,11.116045
4213,Ronzone Nord,,46.426364,11.159405
4216,Cles-Negozio Mascotti,,46.361669,11.037271
4217,Cles-Ex Bentivoglio,,46.358211,11.037125
4218,Cles-Ex Dorigoni,,46.352469,11.046660
4224,Volano-Via Des Tor,,45.917441,11.057459
4228,Rovereto Z.Ind.V.Di Vittorio34,,45.863112,11.020759
4230,Revò P.Madonna,,46.390909,11.057644
4232,Lover-Hotel Lover,,46.250121,11.025891
4233,Flavon Nord,,46.301834,11.028059
4234,Mori-Terranera-Scol.Rotatoria,,45.847758,10.983715
4236,Mezzolombardo V.Trento 31,,46.192662,11.098790
4238,Maso Quadrifoglio,,46.173866,11.105303
4239,Loc. Ischia Civ. 4,,46.173243,11.105461
4243,Rovereto Via Halbherr,,45.885043,11.037665
4244,Seio Paese,,46.418672,11.127114
4245,Seio Centro Sportivo Verde,,46.411721,11.118516
4246,Malosco Segheria Fanti,,46.430340,11.151857
4247,Malosco H.Bucaneve,,46.431885,11.150121
4252,Castello di F. Nucleo Stazione,,46.287189,11.421064
4257,Egna-Parcheggio Rio Trodena,,46.320861,11.274668
4258,Mezzomonte di Sotto Al Km 5.6,,45.919387,11.134856
4261,Rovereto-Ospedale,,45.881782,11.037840
4263,Lizzana-Scuole,,45.870476,11.031082
4264,Lizzana,,45.866459,11.029938
4265,Lizzana-Rovercenter,,45.864119,11.028967
4267,Marco Via Ii Novembre 30,,45.847797,11.011652
4268,Marco-Officina,,45.843877,11.008605
4269,Marco,,45.841471,11.008232
4271,Marco-Zona Ind.Le,,45.825688,11.010956
4272,Serravalle,,45.809511,11.014713
4273,Serravalle Via Trento/Vanga R,,45.800938,11.023579
4274,S.Margherita,,45.796906,11.024864
4277,Marani,,45.781087,11.015930
4278,Marani-Via Campagnole,,45.777947,11.014511
4279,Marani-Fabbrica Bvm,,45.773563,11.012584
4280,Marani-Centrale Elettrica,,45.769911,11.010405
4282,Ala-Via Malfatti,,45.758386,11.000886
4283,Ala-Ospedale Bivio,,45.756530,10.998930
4285,Sfruz-Via Smarano 16,,46.339372,11.114523
4286,S.Orsola Bivio Loc. Dosi,,46.093569,11.283177
4288,Mezzolombardo "Prema",,46.202918,11.098520
4289,M.Bardo"Colonna Vasellame",,46.200360,11.100587
4290,Nave San Rocco-Municipio,,46.166820,11.107211
4291,Samone-S.P. 39 Al Km 1.4,,46.079260,11.523472
4292,Canal S.Bovo Loc.Al Lago,,46.167103,11.710155
4293,Tonadico-Madonna Della Luce,,46.186456,11.850412
4294,Pieve Tesino,,46.068166,11.610185
4295,Siror-Bivio Loc. Zocaril,,46.204414,11.818547
4297,Palù Del F.-Loc.Tolar Civ. 70,,46.129214,11.355266
4298,Scancio di S.-Bivio Nord,,46.193317,11.260220
4302,Folgaria-Palasport,,45.913508,11.173611
4303,Olle-Via Per Olle Civ. 55,,46.044314,11.460639
4304,Fornaci Via Cimirlo 2/4,,46.061772,11.227006
4307,Smarano Loc. Merlonga,,46.349288,11.110746
4308,Smarano Via Schwarz,,46.345071,11.111494
4309,Ruffre'-Cimitero,,46.414688,11.180441
4310,Preore-Loc. Molina,,46.047774,10.764534
4311,Condino-Loc. Mon,,45.865415,10.578113
4312,Vigo di Fassa-Museo Ladino,,46.423145,11.679969
4319,Sarnonico-Sc. Elementari,,46.419829,11.138403
4323,S.Cristoforo-Fs,,46.039761,11.234173
4324,Calceranica-Staz. Fs,,46.007270,11.240536
4325,Roncegno-Staz. Fs,,46.036514,11.398673
4326,Volano Ss 12,,45.917129,11.056339
4327,Borgo Centro-Staz. Fs,,46.051405,11.454426
4330,Garniga T. Loc. Gatter,,45.991139,11.080773
4331,Cavalese-V.Matteotti Km.22,,46.296021,11.455940
4332,Roncegno-Municipio,,46.050702,11.409642
4333,Prade Via Villanuova 1,,46.157067,11.742961
4335,Brez Via 4 Novembre 15,,46.429400,11.102788
4337,Maso Eccher,,46.021358,11.217837
4338,Campi,,45.911134,10.811283
4341,Fiave'-Loc. Doss,,45.996897,10.840787
4344,Tezze Via Nazionale,,45.987386,11.674140
4346,Pergine-Via Dell'angi,,46.049161,11.234423
4347,Pergine-Via Dell'angi,,46.049287,11.234428
4348,Serso Centrale Idroelettrica,,46.072714,11.247788
4350,Virti-Bar Giardino,,45.941442,11.232604
4351,Cela-Aguai-Paese,,46.301237,11.404072
4376,Lenzumo Via U.D'italia 2,,45.909332,10.726551
4379,Serravalle Via G.Cantore 21,,45.806690,11.017468
4381,Predazzo Via Fiamme Gialle,,46.303587,11.593642
4383,S.Michele Sp 58 Convitto,,46.195558,11.134840
4384,Fondo-Via 4 Novembre,,46.439968,11.132872
4385,Sfruz Via Smarano "Segheria",,46.340768,11.112971
4387,Tassullo-Ss 43 Cementificio,,46.349409,11.055871
4388,Levico Terme-C.So Centrale 15,,46.008563,11.303584
4389,Pian Dei Pradi-Rotatoria,,45.978337,11.236205
4390,Ponte Arche-Via Prati 8,,46.033789,10.870138
4391,Ponte Arche-Via Ballino,,46.031286,10.868637
4392,Campo Lomaso-Inizio Paese,,46.027169,10.868018
4393,Fiave'-Bivio Cornelle,,46.005605,10.832086
4394,Stenico Loc. Cros Da Val,,46.051741,10.864960
4406,Bastianelli Sp 124 Km. 3.2,,46.260386,11.084700
4412,Moscheri Civ. 23/B,,45.872262,11.071665
4413,Castello di Fiemme Via Roma,,46.285237,11.438522
4417,Vigo di Fassa-Strada Neva,,46.418311,11.676947
4418,Biacesa-Via Nuova,,45.865720,10.805986
4426,Rovere' D/Luna-Trentinalatte,,46.252438,11.184670
4432,Cicona-Albergo Cima D'asta,,46.160803,11.744054
4434,Rovere' D/Luna-Campo Sportivo,,46.248808,11.180110
4437,Pera di Fassa-Seg.Vaiolet,,46.438802,11.692741
4439,Folgaria Via N.Unite Civ. 38,,45.913960,11.183378
4440,Lamon,,46.046756,11.748691
4441,Zavena di Lamon,,46.057406,11.759861
4442,Oltra di Lamon,,46.064586,11.761671
4443,Campagna di Lamon,,46.052641,11.751259
4444,Lamon Bove,,46.042916,11.748391
4445,Lamon Bivio Piei,,46.035406,11.749641
4446,Pian Del Vescovo,,46.034556,11.755321
4447,Lamon-Distributore,,46.031566,11.756641
4449,Canal S.Bovo-Via Roma,,46.156076,11.731748
4452,Tomaselli Incr. Via Arcevenna,,46.070403,11.524310
4453,Civezzano-Loc. Osella,,46.102318,11.174819
4456,Santa Croce Sp 5,,46.024787,10.836441
4457,V.Cavedine-Via S.Udalrico,,45.975251,10.974969
4459,Fondo-Strada Delle Palade 46,,46.441158,11.140422
4460,Rovereto "Liceo Rosmini",,45.895066,11.043407
4461,Castelfondo-Castello,,46.448768,11.123872
4466,Cavareno Via Roma Civ. 20,,46.405818,11.135391
4467,Rallo-Via Nuova Civ. 103,,46.341089,11.045511
4481,Pergine Vals. Susà-V.Pomarol,,46.054240,11.230620
4482,Nosellari-Via Prati,,45.928233,11.253485
4486,Feltre Deposito,,46.010366,11.881119
4492,Cles-Via Ruatti I,,46.355999,11.030947
4493,Cles-Via Ruatti Ii,,46.359118,11.031140
4495,Pergine-V.Marconi 195,,46.067317,11.251306
4496,Pergine-Via Spolverine,,46.065206,11.247419
4497,Pergine-V.Baratieri Teatro,,46.063956,11.242351
4516,Pergine-V.Padova,,46.053710,11.242957
4519,Valcanover-Chiesetta,,46.023185,11.228453
4527,Valcanover-Ortofrutta Eccher,,46.030262,11.228350
4528,Maso Tasin,,46.027052,11.222160
4529,Maso Posser,,46.026158,11.219088
4530,Maso Pergher,,46.018407,11.221478
4531,Maso Dolzer,,46.029031,11.224062
4532,Maso Begher,,46.021651,11.221750
4533,Valcanover "Ex Lanterna",,46.033103,11.229407
4535,Valcanover "Casa Sociale",,46.025252,11.228626
4540,Viarago Bivio Cittadella,,46.085408,11.276139
4541,Susa'-Via Dei Ciliegi,,46.047837,11.218768
4613,Sorne-Troticoltura,,45.806259,10.952151
4616,Povo Via Mesiano,,46.064943,11.141679
4640,Campo Tassullo,,46.331168,11.052569
4664,Nomi-Sp 90 Tre.Cur.T.,,45.935963,11.088317
4666,Moena-Via Lowy 14-16,,46.376133,11.658577
4670,Breguzzo-Loc. Fass Civ. 210,,46.011886,10.702447
4671,Brusago-Via D.Alighieri 12,,46.178452,11.324666
4678,Vervo'-Scuola Materna,,46.307456,11.121384
4679,Pergine Vals.-Sc.Garbari,,46.066251,11.229915
4684,Folgaria-Via Filzi 41,,45.911216,11.180988
4687,Cembra-Loc. Predole 23/2,,46.169154,11.209925
4688,Livo-Sp 6 Al Km 6,,46.432701,11.019009
4691,Pranzo-Ex Cabina Enel,,45.921613,10.820781
4693,Cagno'-Terrazza Dei Sapori,,46.393652,11.034126
4695,Segno-V.Nazionaletrentingrana,,46.299073,11.069600
4704,Villazzano Fs-P/Golfi Urbani,,46.044756,11.139690
4708,Pergine-V.Marconi C.Riposo,,46.064770,11.242578
4709,Pergine-V.Marconi Itea,,46.066205,11.246528
4716,Passo Cereda Ss 347 Km7.2,,46.191933,11.896861
4720,Malè Scuola Elementare,,46.351617,10.915120
4721,Rovereto-Ist. Veronesi,,45.891286,11.034323
4722,Tres Via Nazionale 33/24,,46.322670,11.092418
4724,Brustolotti,,45.755971,11.016397
4725,Muravalle,,45.747909,11.038053
4726,Ronchi di Ala,,45.738932,11.065749
4729,Calieri,,45.742258,11.057554
4730,Ala-Via Perlè,,45.758767,11.006905
4733,Tuenno-Scuola Media,,46.327163,11.022798
4734,Tassullo-Scuola Materna,,46.334844,11.051888
4735,Riva Del G Vle Dante Alighieri,,45.886255,10.844525
4737,Riva D/Garda Viale Dei Tigli 8,,45.890465,10.843014
4738,Arco Via Battisti 4,,45.918381,10.882459
4739,Brione Campeggio,,45.881518,10.861895
4740,Riva V.Rovereto/Pascoli 3,,45.884957,10.849147
4741,Arco Via Mantova Cimitero,,45.911666,10.881381
4742,Riva V.Rovereto/Pascoli,,45.885012,10.849033
4743,Riva V.Rovereto Dif. Coop,,45.881612,10.854462
4746,Arco Via Mantova Dif.Cimitero,,45.911738,10.881409
4747,Riva D/Garda V.Le Dei Tigli 11,,45.890639,10.842853
4749,Riva Del G Vle Dante Alighieri,,45.886213,10.844356
4765,Riva Del G. Via Oleandri 24,,45.899534,10.844359
4780,Vestone,,45.708110,10.403516
4781,Lavenone,,45.738956,10.437543
4782,Idro,,45.734609,10.458099
4783,Anfo,,45.766240,10.492104
4786,Loc. Ferri,,45.740039,11.061804
4788,Ala Via Fornace,,45.757754,11.011794
4791,Covelo Via Villa Bassa,,46.098486,11.022229
4793,Facendi V.S.Antonio-Capitello,,46.221460,11.317781
4796,Costasavina Via S.Martino,,46.061224,11.220028
4797,Costasavina Via S.Martino 27,,46.060681,11.225682
4801,Coredo-Segheria Biasi,,46.351546,11.098083
4802,Trento "Forte Bus De Vela",,46.084939,11.070058
4803,Cagno'-Via Nazionale 58,,46.392655,11.044131
4806,Denno Via Colle Verde,,46.272809,11.048208
4809,Aldeno-Maso Canova Sud,,45.960076,11.092721
4810,Chiesurone di Pilcante,,45.787117,11.012143
4812,Carpeneda-Acquedotto,,45.916728,11.149958
4813,Rovereto-Stazione Trenitalia,,45.891820,11.034136
4817,Carano Via Carano 79,,46.290832,11.449060
4824,Vestone-Loc. Capparola,,45.714637,10.412930
4825,Lavenone-Via Nazionale,,45.724764,10.428774
4826,Lavenone-Zona Industriale,,45.731256,10.434312
4827,Idro-Loc. Tre Capitelli,,45.751515,10.479574
4828,Anfo-S.P. Km. 50.7,,45.788633,10.500408
4829,Anfo-Locanda Loc. S.Antonio,,45.799373,10.503631
4830,Loc. San Giacomo"Pizzeria",,45.808932,10.509783
4831,Ponte Caffaro-Via Caduti,,45.819870,10.524535
4832,Ponte Caffaro-Via Caduti 214,,45.825015,10.530160
4834,Vaneze-Via Del Lavachel,,46.055447,11.072394
4835,Loc. San Giacomo,,45.813054,10.515905
4845,Taio Via Roma. 122,,46.315062,11.069839
4847,S.Barbara,,45.896161,10.940914
4852,Villini-Via Mendola 5,,46.417827,11.195583
4856,Castelletto "Ponte Rinassico",,46.247843,11.062196
4857,Centa Fraz. Valle,,45.964834,11.232628
4858,Centa Fraz. Conci,,45.974350,11.244435
4859,Canale-Via Delle Stonfe,,46.048812,11.233387
4861,Premione-Via Alla Closura,,46.048034,10.871479
4862,Predazzo-Loc. Fol,,46.322330,11.597912
4863,Preghena-Sp 68 Bivio,,46.407458,11.011754
4865,Croviana-Via Nazionale 174,,46.341182,10.900305
4867,Loc. Canè,,46.119116,11.260806
4868,Loc. Fiorè,,46.120680,11.265439
4870,Tres Via Nazionale 12,,46.320661,11.093017
4871,Romeno-Via S.Romedio,,46.391671,11.117453
4874,S.Martino di C.-Via Pezgaiard,,46.259430,11.808832
4879,Tezze-V. Masetto Vecchio,,45.997899,11.668582
4880,Mezzolombardo-Sp64 Viadotto,,46.223117,11.081667
4881,Rovereto Via S.Giovanni Bosco,,45.891524,11.041678
4882,Campi Loc.Zumiani,,45.913493,10.816376
4886,Bordiana,,46.387216,10.981980
4889,Zencheri,,45.881634,11.157096
4891,Lamar-Ponte Avisio,,46.134630,11.110901
4893,Malgolo-Via Al Castello 6,,46.384563,11.094848
4894,Valda-Via Centrale 25,,46.210886,11.272480
